date (mm/dd/yyyy),flow (m3/s),data source
5/29/2008,474.3064,gage
5/30/2008,577.3677533,gage
5/31/2008,655.88788,gage
6/1/2008,680.7240733,gage
6/2/2008,669.2203733,gage
6/3/2008,625.80128,gage
6/4/2008,531.1759733,gage
6/5/2008,470.8670887,gage
6/6/2008,438.1552853,gage
6/7/2008,407.2014833,gage
6/8/2008,388.4828987,gage
6/9/2008,311.4789007,gage
6/10/2008,305.945326,gage
6/11/2008,186.236054,gage
6/12/2008,268.3960693,gage
6/13/2008,268.3842707,gage
6/14/2008,272.1303473,gage
6/15/2008,251.346996,gage
6/16/2008,262.7763644,gage
6/17/2008,273.0509973,gage
6/18/2008,225.4555889,gage
6/19/2008,240.6019503,gage
6/20/2008,203.4402208,gage
6/21/2008,211.6881377,gage
6/22/2008,205.9624808,gage
6/23/2008,178.6555287,gage
6/24/2008,209.7879625,gage
6/25/2008,203.0703916,gage
6/26/2008,163.3720078,gage
6/27/2008,170.0258659,gage
6/28/2008,182.8280091,gage
6/29/2008,196.3116434,gage
6/30/2008,173.9196028,gage
7/1/2008,140.0871622,gage
7/2/2008,130.3640579,gage
7/3/2008,135.0469487,gage
7/4/2008,161.9414195,gage
7/5/2008,157.3210616,gage
7/6/2008,204.5009799,gage
7/7/2008,158.804154,gage
7/8/2008,124.8422819,gage
7/9/2008,147.4284695,gage
7/10/2008,122.9361483,gage
7/11/2008,145.8201933,gage
7/12/2008,155.8533075,gage
7/13/2008,192.9741545,gage
7/14/2008,161.3009878,gage
7/15/2008,131.9397699,gage
7/16/2008,102.1291997,gage
7/17/2008,167.1118312,gage
7/18/2008,124.5036602,gage
7/19/2008,131.8308682,gage
7/20/2008,149.8246018,gage
7/21/2008,118.1678942,gage
7/22/2008,94.11312655,gage
7/23/2008,183.1075093,gage
7/24/2008,152.6192929,gage
7/25/2008,208.2087699,gage
7/26/2008,148.6655597,gage
7/27/2008,90.46568673,gage
7/28/2008,146.3459419,gage
7/29/2008,129.6073504,gage
7/30/2008,158.5239357,gage
7/31/2008,171.6304845,gage
8/1/2008,190.0341628,gage
8/2/2008,258.7365009,gage
8/3/2008,161.1054839,gage
8/4/2008,151.2553671,gage
8/5/2008,173.1967575,gage
8/6/2008,174.2358661,gage
8/7/2008,207.376315,gage
8/8/2008,184.8762577,gage
8/9/2008,142.7101827,gage
8/10/2008,138.8331409,gage
8/11/2008,145.9182402,gage
8/12/2008,98.42152767,gage
8/13/2008,233.410073,gage
8/14/2008,346.3911553,gage
8/15/2008,243.3169415,gage
8/16/2008,241.7084882,gage
8/17/2008,187.7244558,gage
8/18/2008,166.6243103,gage
8/19/2008,126.6133798,gage
8/20/2008,223.4000842,gage
8/21/2008,199.9567235,gage
8/22/2008,274.2316899,gage
8/23/2008,332.3625407,gage
8/24/2008,514.418917,gage
8/25/2008,696.4752933,gage
8/26/2008,1090.137807,gage
8/27/2008,1220.336093,gage
8/28/2008,1299.328167,gage
8/29/2008,1335.786047,gage
8/30/2008,1312.601667,gage
8/31/2008,1191.25238,gage
9/1/2008,845.25648,gage
9/2/2008,829.5642533,gage
9/3/2008,656.8907667,gage
9/4/2008,460.0890067,gage
9/5/2008,379.1029587,gage
9/6/2008,407.7678193,gage
9/7/2008,417.1654573,gage
9/8/2008,360.95071,gage
9/9/2008,272.0111808,gage
9/10/2008,248.6846269,gage
9/11/2008,150.6748727,gage
9/12/2008,157.6950793,gage
9/13/2008,402.6412987,gage
9/14/2008,364.419518,gage
9/15/2008,365.3693107,gage
9/16/2008,251.2501879,gage
9/17/2008,215.4884883,gage
9/18/2008,205.5327733,gage
9/19/2008,176.9605322,gage
9/20/2008,220.4751947,gage
9/21/2008,260.602991,gage
9/22/2008,305.3943283,gage
9/23/2008,191.2594995,gage
9/24/2008,201.0393101,gage
9/25/2008,188.0215462,gage
9/26/2008,112.9362474,gage
9/27/2008,129.5587989,gage
9/28/2008,158.2354583,gage
9/29/2008,98.39793033,gage
9/30/2008,157.3404114,gage
10/1/2008,219.8498654,gage
10/2/2008,135.2156697,gage
10/3/2008,189.3886577,gage
10/4/2008,208.3461654,gage
10/5/2008,117.8516309,gage
10/6/2008,112.6283022,gage
10/7/2008,113.4388706,gage
10/8/2008,174.6273459,gage
10/9/2008,313.2593195,gage
10/10/2008,355.7769947,gage
10/11/2008,326.811268,gage
10/12/2008,171.4104394,gage
10/13/2008,140.9663398,gage
10/14/2008,103.7243204,gage
10/15/2008,161.6861553,gage
10/16/2008,148.5180764,gage
10/17/2008,241.9877037,gage
10/18/2008,259.2674409,gage
10/19/2008,181.8168634,gage
10/20/2008,161.423458,gage
10/21/2008,127.1990656,gage
10/22/2008,108.5548125,gage
10/23/2008,93.30444593,gage
10/24/2008,155.6556798,gage
10/25/2008,145.4917184,gage
10/26/2008,222.9653033,gage
10/27/2008,299.9268261,gage
10/28/2008,182.7790447,gage
10/29/2008,133.3149045,gage
10/30/2008,160.5792634,gage
10/31/2008,196.8495446,gage
11/1/2008,217.9670932,gage
11/2/2008,166.0235812,gage
11/3/2008,180.2924757,gage
11/4/2008,206.9810007,gage
11/5/2008,182.2623811,gage
11/6/2008,159.9551729,gage
11/7/2008,204.5405055,gage
11/8/2008,123.7284878,gage
11/9/2008,223.6555253,gage
11/10/2008,100.3205231,gage
11/11/2008,150.76938,gage
11/12/2008,146.2863586,gage
11/13/2008,212.4582367,gage
11/14/2008,188.0536386,gage
11/15/2008,339.5841506,gage
11/16/2008,282.1435808,gage
11/17/2008,210.8557418,gage
11/18/2008,284.5690917,gage
11/19/2008,114.2669062,gage
11/20/2008,157.6166772,gage
11/21/2008,272.8182096,gage
11/22/2008,70.27557236,gage
11/23/2008,99.96084071,gage
11/24/2008,96.383308,gage
11/25/2008,211.429157,gage
11/26/2008,173.6769633,gage
11/27/2008,224.0372122,gage
11/28/2008,258.3890302,gage
11/29/2008,309.4961347,gage
11/30/2008,484.712824,gage
12/1/2008,646.2129733,gage
12/2/2008,573.8871467,gage
12/3/2008,428.7399493,gage
12/4/2008,416.7289067,gage
12/5/2008,466.2833067,gage
12/6/2008,401.39064,gage
12/7/2008,440.963368,gage
12/8/2008,311.4553033,gage
12/9/2008,190.3372705,gage
12/10/2008,436.9295219,gage
12/11/2008,726.3849133,gage
12/12/2008,1020.053727,gage
12/13/2008,1271.77828,gage
12/14/2008,1413.421273,gage
12/15/2008,1538.723113,gage
12/16/2008,1652.81622,gage
12/17/2008,1724.31614,gage
12/18/2008,1759.830127,gage
12/19/2008,1748.20844,gage
12/20/2008,1725.083053,gage
12/21/2008,1710.393713,gage
12/22/2008,1684.613627,gage
12/23/2008,1561.14058,gage
12/24/2008,1449.407207,gage
12/25/2008,1397.493073,gage
12/26/2008,1308.05918,gage
12/27/2008,1184.822107,gage
12/28/2008,1150.90094,gage
12/29/2008,1131.846093,gage
12/30/2008,1118.86756,gage
12/31/2008,1158.275107,gage
1/1/2009,1099.22278,gage
1/2/2009,1012.443587,gage
1/3/2009,936.6371533,gage
1/4/2009,921.71184,gage
1/5/2009,928.1421133,gage
1/6/2009,930.9737933,gage
1/7/2009,1069.372153,gage
1/8/2009,1284.461847,gage
1/9/2009,1460.26198,gage
1/10/2009,1608.099273,gage
1/11/2009,1761.186973,gage
1/12/2009,1920.350987,gage
1/13/2009,1934.74536,gage
1/14/2009,2033.67718,gage
1/15/2009,2001.702793,gage
1/16/2009,1943.535367,gage
1/17/2009,1895.042847,gage
1/18/2009,1845.134487,gage
1/19/2009,1803.308213,gage
1/20/2009,1711.455593,gage
1/21/2009,1585.504827,gage
1/22/2009,1426.163833,gage
1/23/2009,1278.385533,gage
1/24/2009,1159.74994,gage
1/25/2009,1044.476967,gage
1/26/2009,913.74774,gage
1/27/2009,818.7684733,gage
1/28/2009,785.5552267,gage
1/29/2009,742.6670733,gage
1/30/2009,697.0652267,gage
1/31/2009,630.57974,gage
2/1/2009,594.12186,gage
2/2/2009,616.5393267,gage
2/3/2009,535.6594667,gage
2/4/2009,643.6172667,gage
2/5/2009,640.84458,gage
2/6/2009,682.08092,gage
2/7/2009,696.94724,gage
2/8/2009,633.1754467,gage
2/9/2009,544.9804133,gage
2/10/2009,490.2346,gage
2/11/2009,484.1759847,gage
2/12/2009,585.9217867,gage
2/13/2009,516.42764,gage
2/14/2009,528.7572467,gage
2/15/2009,606.0385133,gage
2/16/2009,650.1065333,gage
2/17/2009,619.3120133,gage
2/18/2009,564.5662,gage
2/19/2009,589.2844067,gage
2/20/2009,526.1202447,gage
2/21/2009,508.10958,gage
2/22/2009,610.93496,gage
2/23/2009,516.1916667,gage
2/24/2009,507.40166,gage
2/25/2009,510.2923333,gage
2/26/2009,437.724634,gage
2/27/2009,385.1143793,gage
2/28/2009,560.9676067,gage
3/1/2009,933.5695,gage
3/2/2009,1275.84882,gage
3/3/2009,1456.19144,gage
3/4/2009,1598.896313,gage
3/5/2009,1739.831387,gage
3/6/2009,1856.638187,gage
3/7/2009,1900.883187,gage
3/8/2009,1848.779249,gage
3/9/2009,1790.86062,gage
3/10/2009,1722.72332,gage
3/11/2009,1630.51674,gage
3/12/2009,1489.227707,gage
3/13/2009,1296.319507,gage
3/14/2009,1122.525147,gage
3/15/2009,1057.160533,gage
3/16/2009,1218.212333,gage
3/17/2009,1432.12216,gage
3/18/2009,1570.16656,gage
3/19/2009,1688.271213,gage
3/20/2009,1797.172907,gage
3/21/2009,1860.9447,gage
3/22/2009,1855.694293,gage
3/23/2009,1783.368467,gage
3/24/2009,1639.070773,gage
3/25/2009,1489.10972,gage
3/26/2009,1419.143627,gage
3/27/2009,1619.425993,gage
3/28/2009,1804.724053,gage
3/29/2009,1870.32464,gage
3/30/2009,1887.078747,gage
3/31/2009,1634.174327,gage
4/1/2009,1416.90188,gage
4/2/2009,1353.838007,gage
4/3/2009,1301.805887,gage
4/4/2009,1284.992787,gage
4/5/2009,1266.527873,gage
4/6/2009,1249.30182,gage
4/7/2009,1285.995673,gage
4/8/2009,1351.832233,gage
4/9/2009,1483.80032,gage
4/10/2009,1629.926807,gage
4/11/2009,1589.45738,gage
4/12/2009,1489.699653,gage
4/13/2009,1433.479007,gage
4/14/2009,1503.032147,gage
4/15/2009,1585.150867,gage
4/16/2009,1652.934207,gage
4/17/2009,1691.161887,gage
4/18/2009,1688.802153,gage
4/19/2009,1641.13554,gage
4/20/2009,1549.63688,gage
4/21/2009,1464.568493,gage
4/22/2009,1374.013727,gage
4/23/2009,1315.374353,gage
4/24/2009,1257.08894,gage
4/25/2009,1175.67814,gage
4/26/2009,1053.974893,gage
4/27/2009,931.5047333,gage
4/28/2009,801.7194,gage
4/29/2009,658.1296267,gage
4/30/2009,618.6630867,gage
5/1/2009,651.46338,gage
5/2/2009,604.20972,gage
5/3/2009,617.6602,gage
5/4/2009,726.0899467,gage
5/5/2009,1051.851133,gage
5/6/2009,1203.169033,gage
5/7/2009,1306.1124,gage
5/8/2009,1385.57642,gage
5/9/2009,1480.142733,gage
5/10/2009,1578.13066,gage
5/11/2009,1664.024953,gage
5/12/2009,1736.645747,gage
5/13/2009,1763.133753,gage
5/14/2009,1757.4114,gage
5/15/2009,1724.31614,gage
5/16/2009,1672.63798,gage
5/17/2009,1609.397127,gage
5/18/2009,1580.726367,gage
5/19/2009,1533.649687,gage
5/20/2009,1520.08122,gage
5/21/2009,1477.370047,gage
5/22/2009,1415.722013,gage
5/23/2009,1302.336827,gage
5/24/2009,1219.864147,gage
5/25/2009,1221.810927,gage
5/26/2009,1289.712253,gage
5/27/2009,1375.960507,gage
5/28/2009,1446.575527,gage
5/29/2009,1508.40054,gage
5/30/2009,1561.553533,gage
5/31/2009,1550.049833,gage
6/1/2009,1449.11224,gage
6/2/2009,1280.4503,gage
6/3/2009,1086.775187,gage
6/4/2009,903.7778667,gage
6/5/2009,816.40874,gage
6/6/2009,720.48558,gage
6/7/2009,772.69468,gage
6/8/2009,786.9120733,gage
6/9/2009,726.7388733,gage
6/10/2009,631.11068,gage
6/11/2009,517.4246273,gage
6/12/2009,505.6436587,gage
6/13/2009,525.6895933,gage
6/14/2009,517.6665,gage
6/15/2009,535.2465133,gage
6/16/2009,635.88914,gage
6/17/2009,743.316,gage
6/18/2009,725.44102,gage
6/19/2009,685.2075667,gage
6/20/2009,634.4143067,gage
6/21/2009,559.9057267,gage
6/22/2009,434.3030207,gage
6/23/2009,308.8323417,gage
6/24/2009,318.0253909,gage
6/25/2009,253.603727,gage
6/26/2009,277.6957784,gage
6/27/2009,264.2718454,gage
6/28/2009,258.514686,gage
6/29/2009,250.5647444,gage
6/30/2009,207.4978413,gage
7/1/2009,191.2375088,gage
7/2/2009,167.7617017,gage
7/3/2009,262.832998,gage
7/4/2009,179.5674476,gage
7/5/2009,151.9597475,gage
7/6/2009,225.2436259,gage
7/7/2009,161.2360362,gage
7/8/2009,228.976724,gage
7/9/2009,260.8497011,gage
7/10/2009,231.3517956,gage
7/11/2009,233.2012366,gage
7/12/2009,235.1704341,gage
7/13/2009,210.8339143,gage
7/14/2009,227.9915943,gage
7/15/2009,339.2647607,gage
7/16/2009,344.3202383,gage
7/17/2009,350.3110854,gage
7/18/2009,383.1381027,gage
7/19/2009,287.9505895,gage
7/20/2009,179.8871915,gage
7/21/2009,111.0183741,gage
7/22/2009,183.643297,gage
7/23/2009,304.980785,gage
7/24/2009,300.4259097,gage
7/25/2009,206.4176733,gage
7/26/2009,245.5184547,gage
7/27/2009,232.5045253,gage
7/28/2009,190.2063053,gage
7/29/2009,195.4183663,gage
7/30/2009,343.0692407,gage
7/31/2009,432.0494753,gage
8/1/2009,476.8136167,gage
8/2/2009,502.4167233,gage
8/3/2009,561.4985467,gage
8/4/2009,582.2642,gage
8/5/2009,530.0551,gage
8/6/2009,507.1066933,gage
8/7/2009,379.020368,gage
8/8/2009,298.0756153,gage
8/9/2009,258.8000957,gage
8/10/2009,230.4840037,gage
8/11/2009,278.8260907,gage
8/12/2009,302.9148385,gage
8/13/2009,306.644397,gage
8/14/2009,325.2880601,gage
8/15/2009,223.1818089,gage
8/16/2009,239.2250459,gage
8/17/2009,96.97737087,gage
8/18/2009,383.1499013,gage
8/19/2009,273.6340874,gage
8/20/2009,250.8313943,gage
8/21/2009,300.1804975,gage
8/22/2009,442.2789193,gage
8/23/2009,408.045088,gage
8/24/2009,382.36529,gage
8/25/2009,306.3458907,gage
8/26/2009,321.7024453,gage
8/27/2009,261.2269635,gage
8/28/2009,260.452617,gage
8/29/2009,249.9508598,gage
8/30/2009,227.5916785,gage
8/31/2009,232.870284,interpolation
9/1/2009,238.1488895,interpolation
9/2/2009,243.427495,interpolation
9/3/2009,248.7061004,interpolation
9/4/2009,253.9847059,gage
9/5/2009,268.9093113,gage
9/6/2009,250.9877266,gage
9/7/2009,321.7614387,gage
9/8/2009,413.4842733,gage
9/9/2009,342.031548,gage
9/10/2009,297.5623733,gage
9/11/2009,305.768346,gage
9/12/2009,328.1983193,gage
9/13/2009,446.3730567,gage
9/14/2009,409.726398,gage
9/15/2009,418.6756867,gage
9/16/2009,470.7019073,gage
9/17/2009,624.4444333,gage
9/18/2009,804.6100733,gage
9/19/2009,919.8830467,gage
9/20/2009,1033.504207,gage
9/21/2009,1192.196273,gage
9/22/2009,1323.869393,gage
9/23/2009,1444.392773,gage
9/24/2009,1549.10594,gage
9/25/2009,1642.433393,gage
9/26/2009,1731.336347,gage
9/27/2009,1787.262027,gage
9/28/2009,1798.765727,gage
9/29/2009,1780.24182,gage
9/30/2009,1754.93368,gage
10/1/2009,1710.275727,gage
10/2/2009,1649.98454,gage
10/3/2009,1576.124887,gage
10/4/2009,1473.653467,gage
10/5/2009,1349.354513,gage
10/6/2009,1241.750673,gage
10/7/2009,1217.489936,rating curve
10/8/2009,1205.629417,rating curve
10/9/2009,1272.341826,rating curve
10/10/2009,1255.388535,rating curve
10/11/2009,1255.76962,rating curve
10/12/2009,1288.905174,rating curve
10/13/2009,1272.720498,rating curve
10/14/2009,1282.877041,rating curve
10/15/2009,1326.035448,rating curve
10/16/2009,1392.878256,rating curve
10/17/2009,1432.273669,rating curve
10/18/2009,1507.670602,rating curve
10/19/2009,1625.33407,rating curve
10/20/2009,1736.357588,rating curve
10/21/2009,1819.252992,rating curve
10/22/2009,1887.252302,rating curve
10/23/2009,1942.261858,rating curve
10/24/2009,1908.511806,rating curve
10/25/2009,1830.603818,rating curve
10/26/2009,1734.868549,rating curve
10/27/2009,1620.543501,rating curve
10/28/2009,1450.348856,interpolation
10/29/2009,1280.154211,interpolation
10/30/2009,1109.959567,gage
10/31/2009,1102.821373,gage
11/1/2009,1120.519373,gage
11/2/2009,1162.05068,gage
11/3/2009,1217.26844,gage
11/4/2009,1262.162367,gage
11/5/2009,1291.42306,gage
11/6/2009,1288.94534,gage
11/7/2009,1215.616627,gage
11/8/2009,1112.378293,gage
11/9/2009,1009.584293,gage
11/10/2009,965.1899267,gage
11/11/2009,1127.834547,gage
11/12/2009,1323.338453,gage
11/13/2009,1464.15554,gage
11/14/2009,1573.647167,gage
11/15/2009,1676.826507,gage
11/16/2009,1735.2889,gage
11/17/2009,1718.82976,gage
11/18/2009,1674.112813,gage
11/19/2009,1631.637613,gage
11/20/2009,1595.12074,gage
11/21/2009,1544.68144,gage
11/22/2009,1472.591587,gage
11/23/2009,1396.962133,gage
11/24/2009,1326.170133,gage
11/25/2009,1263.224247,gage
11/26/2009,1218.86126,gage
11/27/2009,1189.12862,gage
11/28/2009,1095.15224,gage
11/29/2009,986.2505467,gage
11/30/2009,938.6429267,gage
12/1/2009,908.7923,gage
12/2/2009,933.74648,gage
12/3/2009,1168.716927,gage
12/4/2009,1283.222987,gage
12/5/2009,1369.943187,gage
12/6/2009,1403.27442,gage
12/7/2009,1399.0269,gage
12/8/2009,1377.7893,gage
12/9/2009,1369.058287,gage
12/10/2009,1401.6816,gage
12/11/2009,1456.073453,gage
12/12/2009,1521.49706,gage
12/13/2009,1614.706527,gage
12/14/2009,1711.101633,gage
12/15/2009,1773.16262,gage
12/16/2009,1719.18372,gage
12/17/2009,1495.068047,gage
12/18/2009,1338.32276,gage
12/19/2009,1286.585607,gage
12/20/2009,1264.404113,gage
12/21/2009,1260.9825,gage
12/22/2009,1247.060073,gage
12/23/2009,1234.730467,gage
12/24/2009,1234.140533,gage
12/25/2009,1220.926027,gage
12/26/2009,1236.854227,gage
12/27/2009,1279.624393,gage
12/28/2009,1358.203513,gage
12/29/2009,1454.59862,gage
12/30/2009,1513.473967,gage
12/31/2009,1530.287067,gage
1/1/2010,1562.497427,gage
1/2/2010,1609.27914,gage
1/3/2010,1606.9784,gage
1/4/2010,1571.40542,gage
1/5/2010,1539.54902,gage
1/6/2010,1480.732667,gage
1/7/2010,1392.183673,gage
1/8/2010,1336.140007,gage
1/9/2010,1261.15948,gage
1/10/2010,1182.93432,gage
1/11/2010,1063.531813,gage
1/12/2010,986.0735667,gage
1/13/2010,916.4614333,gage
1/14/2010,848.6780933,gage
1/15/2010,805.6719533,gage
1/16/2010,773.6385733,gage
1/17/2010,853.1615867,gage
1/18/2010,973.4489933,gage
1/19/2010,1072.085847,gage
1/20/2010,1158.216113,gage
1/21/2010,1276.851707,gage
1/22/2010,1396.608173,gage
1/23/2010,1474.479373,gage
1/24/2010,1573.17522,gage
1/25/2010,1678.596307,gage
1/26/2010,1753.894393,gage
1/27/2010,1780.123833,gage
1/28/2010,1731.513327,gage
1/29/2010,1550.934733,gage
1/30/2010,1311.4218,gage
1/31/2010,1258.85874,gage
2/1/2010,1252.48746,gage
2/2/2010,1257.61988,gage
2/3/2010,1328.706847,gage
2/4/2010,1452.061907,gage
2/5/2010,1517.78048,gage
2/6/2010,1579.664487,gage
2/7/2010,1645.855007,gage
2/8/2010,1672.81496,gage
2/9/2010,1542.262713,gage
2/10/2010,1376.432453,gage
2/11/2010,1283.871913,gage
2/12/2010,1231.485833,gage
2/13/2010,1210.484207,gage
2/14/2010,1225.468513,gage
2/15/2010,1260.392567,gage
2/16/2010,1440.08626,gage
2/17/2010,1579.19254,gage
2/18/2010,1587.097647,gage
2/19/2010,1554.120373,gage
2/20/2010,1505.273893,gage
2/21/2010,1444.68774,gage
2/22/2010,1380.97494,gage
2/23/2010,1337.555847,gage
2/24/2010,1319.680867,gage
2/25/2010,1314.371467,gage
2/26/2010,1289.2993,gage
2/27/2010,1252.0243,gage
2/28/2010,1178.922773,gage
3/1/2010,1110.962453,gage
3/2/2010,1083.1176,gage
3/3/2010,1116.979773,gage
3/4/2010,1183.229287,gage
3/5/2010,1231.95778,gage
3/6/2010,1232.901673,gage
3/7/2010,1177.09398,gage
3/8/2010,1099.281773,gage
3/9/2010,979.2893333,gage
3/10/2010,912.6268667,gage
3/11/2010,1063.177853,gage
3/12/2010,1275.966807,gage
3/13/2010,1425.101953,gage
3/14/2010,1581.000814,gage
3/15/2010,1724.49312,gage
3/16/2010,1794.990153,gage
3/17/2010,1784.48934,gage
3/18/2010,1540.846873,gage
3/19/2010,1331.125573,gage
3/20/2010,1257.560887,gage
3/21/2010,1259.92062,gage
3/22/2010,1416.488927,gage
3/23/2010,1536.245393,gage
3/24/2010,1508.518527,gage
3/25/2010,1457.666273,gage
3/26/2010,1408.93778,gage
3/27/2010,1344.104107,gage
3/28/2010,1281.217213,gage
3/29/2010,1267.70774,gage
3/30/2010,1217.327433,gage
3/31/2010,1148.42322,gage
4/1/2010,1062.41094,gage
4/2/2010,999.0521,gage
4/3/2010,945.0142067,gage
4/4/2010,892.6281267,gage
4/5/2010,853.8746365,gage
4/6/2010,794.1682533,gage
4/7/2010,742.0181467,gage
4/8/2010,751.5750667,gage
4/9/2010,770.3349467,gage
4/10/2010,783.7264333,gage
4/11/2010,900.4152467,gage
4/12/2010,942.94944,gage
4/13/2010,905.07572,gage
4/14/2010,819.5353867,gage
4/15/2010,710.4567133,gage
4/16/2010,602.4989133,gage
4/17/2010,502.3872267,gage
4/18/2010,483.969508,gage
4/19/2010,450.750362,gage
4/20/2010,418.1211493,gage
4/21/2010,373.852552,gage
4/22/2010,437.8249227,gage
4/23/2010,411.7675673,gage
4/24/2010,368.348474,gage
4/25/2010,635.88914,gage
4/26/2010,893.8669867,gage
4/27/2010,1071.672893,gage
4/28/2010,1192.904193,gage
4/29/2010,1237.79812,gage
4/30/2010,1262.693307,gage
5/1/2010,1219.687167,gage
5/2/2010,1261.174228,interpolation
5/3/2010,1302.66129,interpolation
5/4/2010,1344.148352,interpolation
5/5/2010,1385.635413,gage
5/6/2010,1474.42038,gage
5/7/2010,1536.36338,gage
5/8/2010,1586.09476,gage
5/9/2010,1608.39424,gage
5/10/2010,1546.510233,gage
5/11/2010,1423.62712,gage
5/12/2010,1269.418547,gage
5/13/2010,1107.422853,gage
5/14/2010,984.0088,gage
5/15/2010,808.3542672,gage
5/16/2010,680.6060867,gage
5/17/2010,618.7810733,gage
5/18/2010,634.3553133,gage
5/19/2010,651.5813667,gage
5/20/2010,618.6040933,gage
5/21/2010,597.0125333,gage
5/22/2010,691.63784,gage
5/23/2010,871.1545533,gage
5/24/2010,1056.688587,gage
5/25/2010,1120.519373,gage
5/26/2010,1125.651793,gage
5/27/2010,1119.280513,gage
5/28/2010,1068.369267,gage
5/29/2010,946.5480333,gage
5/30/2010,843.66366,gage
5/31/2010,833.92976,gage
6/1/2010,839.06218,gage
6/2/2010,855.34434,gage
6/3/2010,875.1661,gage
6/4/2010,886.5518133,gage
6/5/2010,868.3228733,gage
6/6/2010,857.9400467,gage
6/7/2010,857.9387915,gage
6/8/2010,793.57832,gage
6/9/2010,682.9068267,gage
6/10/2010,540.0839667,gage
6/11/2010,457.0567493,gage
6/12/2010,558.54888,gage
6/13/2010,563.32734,gage
6/14/2010,465.7287693,gage
6/15/2010,349.163842,gage
6/16/2010,374.631264,gage
6/17/2010,305.7341299,gage
6/18/2010,399.337672,gage
6/19/2010,453.1808873,gage
6/20/2010,457.0449507,gage
6/21/2010,406.2634893,gage
6/22/2010,357.8329123,gage
6/23/2010,317.9203827,gage
6/24/2010,273.0497584,gage
6/25/2010,255.630325,gage
6/26/2010,247.7517063,gage
6/27/2010,217.6883497,gage
6/28/2010,247.3490178,gage
6/29/2010,300.6205877,gage
6/30/2010,270.1230992,gage
7/1/2010,411.9150507,gage
7/2/2010,357.464204,gage
7/3/2010,313.3666873,gage
7/4/2010,261.4997487,gage
7/5/2010,220.3247617,gage
7/6/2010,205.7115231,gage
7/7/2010,255.001633,gage
7/8/2010,273.8653413,gage
7/9/2010,249.3536113,gage
7/10/2010,222.8113307,gage
7/11/2010,203.0415439,gage
7/12/2010,187.041313,gage
7/13/2010,244.6022882,gage
7/14/2010,216.7757228,gage
7/15/2010,198.7957347,gage
7/16/2010,156.1223171,gage
7/17/2010,222.6679769,gage
7/18/2010,344.1623872,gage
7/19/2010,361.7176233,gage
7/20/2010,255.2393761,gage
7/21/2010,233.6472262,gage
7/22/2010,192.4427426,gage
7/23/2010,266.5960647,gage
7/24/2010,173.714424,gage
7/25/2010,164.794691,gage
7/26/2010,166.334476,gage
7/27/2010,244.303192,gage
7/28/2010,345.4354633,gage
7/29/2010,366.0359353,gage
7/30/2010,277.1388813,gage
7/31/2010,230.622638,gage
8/1/2010,192.5801971,gage
8/2/2010,165.7600579,gage
8/3/2010,163.2125488,gage
8/4/2010,171.5496637,gage
8/5/2010,243.5709078,gage
8/6/2010,190.9690891,gage
8/7/2010,163.4020944,gage
8/8/2010,195.6827155,gage
8/9/2010,147.9627132,gage
8/10/2010,126.6445283,gage
8/11/2010,123.7461858,gage
8/12/2010,136.9158575,gage
8/13/2010,223.0596927,gage
8/14/2010,291.2087913,gage
8/15/2010,170.6957942,gage
8/16/2010,296.308765,gage
8/17/2010,79.1560748,gage
8/18/2010,307.0729246,gage
8/19/2010,267.1707778,gage
8/20/2010,308.0661363,gage
8/21/2010,284.8557993,gage
8/22/2010,231.1683263,gage
8/23/2010,178.8423605,gage
8/24/2010,165.9358581,gage
8/25/2010,157.7735405,gage
8/26/2010,172.9065103,gage
8/27/2010,205.1935617,gage
8/28/2010,181.0812165,gage
8/29/2010,166.2827389,gage
8/30/2010,154.8206882,gage
8/31/2010,180.8757428,gage
9/1/2010,173.5271202,gage
9/2/2010,180.4592498,gage
9/3/2010,194.0385123,gage
9/4/2010,160.0982908,gage
9/5/2010,95.59633693,gage
9/6/2010,71.10761433,gage
9/7/2010,101.2046562,gage
9/8/2010,83.11216773,gage
9/9/2010,103.5911135,gage
9/10/2010,128.6208049,gage
9/11/2010,219.3619905,gage
9/12/2010,227.2499891,gage
9/13/2010,149.6390087,gage
9/14/2010,77.34969893,gage
9/15/2010,61.49052113,gage
9/16/2010,75.92436101,gage
9/17/2010,98.0752368,gage
9/18/2010,102.1420012,gage
9/19/2010,91.15059933,gage
9/20/2010,86.11893995,gage
9/21/2010,69.25876327,gage
9/22/2010,70.69076744,gage
9/23/2010,61.5430252,gage
9/24/2010,66.60583307,gage
9/25/2010,142.4134463,gage
9/26/2010,141.3319215,gage
9/27/2010,141.7999746,gage
9/28/2010,154.8480611,gage
9/29/2010,165.0332601,gage
9/30/2010,294.2246123,rating curve
10/1/2010,233.4856018,rating curve
10/2/2010,202.2788566,rating curve
10/3/2010,19.86020178,rating curve
10/4/2010,4.522085375,rating curve
10/5/2010,83.06532703,gage
10/6/2010,30.66951313,gage
10/7/2010,54.12411209,gage
10/8/2010,130.319577,gage
10/9/2010,138.2697545,gage
10/10/2010,159.1494125,gage
10/11/2010,138.7998096,gage
10/12/2010,132.7049724,gage
10/13/2010,148.8190914,gage
10/14/2010,223.1219306,gage
10/15/2010,108.032765,gage
10/16/2010,131.6189051,gage
10/17/2010,71.64979256,gage
10/18/2010,37.4772848,gage
10/19/2010,93.74589615,gage
10/20/2010,113.3170494,gage
