date (mm/dd/yyyy),flow (m3/s),data source
6/7/2008,24182.5472,gage
6/8/2008,23559.5776,gage
6/9/2008,22823.3408,gage
6/10/2008,22200.3712,gage
6/11/2008,21605.7184,gage
6/12/2008,21124.3328,gage
6/13/2008,20841.1648,gage
6/14/2008,20557.9968,gage
6/15/2008,20444.7296,gage
6/16/2008,20614.6304,gage
6/17/2008,20727.8976,gage
6/18/2008,21039.3824,gage
6/19/2008,21407.5008,gage
6/20/2008,21775.6192,gage
6/21/2008,22143.7376,gage
6/22/2008,22455.2224,gage
6/23/2008,22738.3904,gage
6/24/2008,22936.608,gage
6/25/2008,23021.5584,gage
6/26/2008,23134.8256,gage
6/27/2008,23333.0432,gage
6/28/2008,23389.6768,gage
6/29/2008,23389.6768,gage
6/30/2008,23446.3104,gage
7/1/2008,23389.6768,gage
7/2/2008,23333.0432,gage
7/3/2008,23219.776,gage
7/4/2008,23134.8256,gage
7/5/2008,22936.608,gage
7/6/2008,22738.3904,gage
7/7/2008,22540.1728,gage
7/8/2008,22511.856,gage
7/9/2008,22455.2224,gage
7/10/2008,21435.8176,gage
7/11/2008,21520.768,gage
7/12/2008,21520.768,gage
7/13/2008,21577.4016,gage
7/14/2008,21605.7184,gage
7/15/2008,21662.352,gage
7/16/2008,21520.768,gage
7/17/2008,21379.184,gage
7/18/2008,21152.6496,gage
7/19/2008,20841.1648,gage
7/20/2008,20246.512,gage
7/21/2008,19312.0576,gage
7/22/2008,18830.672,gage
7/23/2008,18179.3856,gage
7/24/2008,17528.0992,gage
7/25/2008,16848.496,gage
7/26/2008,15885.7248,gage
7/27/2008,14951.2704,gage
7/28/2008,14016.816,gage
7/29/2008,13223.9456,gage
7/30/2008,12742.56,gage
7/31/2008,12232.8576,gage
8/1/2008,11751.472,gage
8/2/2008,11439.9872,gage
8/3/2008,11326.72,gage
8/4/2008,11326.72,gage
8/5/2008,12176.224,gage
8/6/2008,12289.4912,gage
8/7/2008,12827.5104,gage
8/8/2008,13167.312,gage
8/9/2008,13733.648,gage
8/10/2008,14101.7664,gage
8/11/2008,14441.568,gage
8/12/2008,14639.7856,gage
8/13/2008,14753.0528,gage
8/14/2008,14838.0032,gage
8/15/2008,14101.7664,gage
8/16/2008,13761.9648,gage
8/17/2008,13195.6288,gage
8/18/2008,12714.2432,gage
8/19/2008,12261.1744,gage
8/20/2008,11893.056,gage
8/21/2008,11411.6704,gage
8/22/2008,10873.6512,gage
8/23/2008,10562.1664,gage
8/24/2008,10250.6816,gage
8/25/2008,10562.1664,gage
8/26/2008,9995.8304,gage
8/27/2008,9259.5936,gage
8/28/2008,9089.6928,gage
8/29/2008,8778.208,gage
8/30/2008,8495.04,gage
8/31/2008,8155.2384,gage
9/1/2008,7928.704,gage
9/2/2008,8919.792,gage
9/3/2008,10080.7808,gage
9/4/2008,11553.2544,gage
9/5/2008,12289.4912,gage
9/6/2008,11893.056,gage
9/7/2008,12091.2736,gage
9/8/2008,12459.392,gage
9/9/2008,12884.144,gage
9/10/2008,12685.9264,gage
9/11/2008,12289.4912,gage
9/12/2008,11949.6896,gage
9/13/2008,11893.056,gage
9/14/2008,11864.7392,gage
9/15/2008,12176.224,gage
9/16/2008,12431.0752,gage
9/17/2008,12402.7584,gage
9/18/2008,12289.4912,gage
9/19/2008,12204.5408,gage
9/20/2008,12317.808,gage
9/21/2008,12431.0752,gage
9/22/2008,13082.3616,gage
9/23/2008,13846.9152,gage
9/24/2008,14696.4192,gage
9/25/2008,15460.9728,gage
9/26/2008,16282.16,gage
9/27/2008,16706.912,gage
9/28/2008,17159.9808,gage
9/29/2008,17414.832,gage
9/30/2008,17075.0304,gage
10/1/2008,16480.3776,gage
10/2/2008,15800.7744,gage
10/3/2008,15092.8544,gage
10/4/2008,14384.9344,gage
10/5/2008,13478.7968,gage
10/6/2008,12685.9264,gage
10/7/2008,11383.3536,gage
10/8/2008,10901.968,gage
10/9/2008,10392.2656,gage
10/10/2008,9967.5136,gage
10/11/2008,9854.2464,gage
10/12/2008,9712.6624,gage
10/13/2008,9457.8112,gage
10/14/2008,9061.376,gage
10/15/2008,8721.5744,gage
10/16/2008,8325.1392,gage
10/17/2008,8126.9216,gage
10/18/2008,7928.704,gage
10/19/2008,7872.0704,gage
10/20/2008,7787.12,gage
10/21/2008,7560.5856,gage
10/22/2008,7334.0512,gage
10/23/2008,7220.784,gage
10/24/2008,7079.2,gage
10/25/2008,6965.9328,gage
10/26/2008,6937.616,gage
10/27/2008,6796.032,gage
10/28/2008,6711.0816,gage
10/29/2008,6682.7648,gage
10/30/2008,6682.7648,gage
10/31/2008,6626.1312,gage
11/1/2008,6541.1808,gage
11/2/2008,6427.9136,gage
11/3/2008,6314.6464,gage
11/4/2008,6371.28,gage
11/5/2008,6597.8144,gage
11/6/2008,6796.032,gage
11/7/2008,6994.2496,gage
11/8/2008,7050.8832,gage
11/9/2008,6937.616,gage
11/10/2008,6796.032,gage
11/11/2008,6682.7648,gage
11/12/2008,6597.8144,gage
11/13/2008,6682.7648,gage
11/14/2008,6541.1808,gage
11/15/2008,6484.5472,gage
11/16/2008,6427.9136,gage
11/17/2008,6456.2304,gage
11/18/2008,6399.5968,gage
11/19/2008,6286.3296,gage
11/20/2008,6229.696,gage
11/21/2008,6201.3792,gage
11/22/2008,6144.7456,gage
11/23/2008,6059.7952,gage
11/24/2008,6059.7952,gage
11/25/2008,6088.112,gage
11/26/2008,5974.8448,gage
11/27/2008,5946.528,gage
11/28/2008,5974.8448,gage
11/29/2008,6286.3296,gage
11/30/2008,6937.616,gage
12/1/2008,6399.5968,gage
12/2/2008,6399.5968,gage
12/3/2008,6201.3792,gage
12/4/2008,5974.8448,gage
12/5/2008,5946.528,gage
12/6/2008,6003.1616,gage
12/7/2008,6059.7952,gage
12/8/2008,6116.4288,gage
12/9/2008,6031.4784,gage
12/10/2008,6059.7952,gage
12/11/2008,6937.616,gage
12/12/2008,8636.624,gage
12/13/2008,8523.3568,gage
12/14/2008,8579.9904,gage
12/15/2008,8608.3072,gage
12/16/2008,8693.2576,gage
12/17/2008,8778.208,gage
12/18/2008,8806.5248,gage
12/19/2008,9033.0592,gage
12/20/2008,9118.0096,gage
12/21/2008,10335.632,gage
12/22/2008,11524.9376,gage
12/23/2008,12147.9072,gage
12/24/2008,12516.0256,gage
12/25/2008,12742.56,gage
12/26/2008,12742.56,gage
12/27/2008,12884.144,gage
12/28/2008,13138.9952,gage
12/29/2008,13478.7968,gage
12/30/2008,14554.8352,gage
12/31/2008,14922.9536,gage
1/1/2009,15206.1216,gage
1/2/2009,15687.5072,gage
1/3/2009,16140.576,gage
1/4/2009,16961.7632,gage
1/5/2009,17641.3664,gage
1/6/2009,18151.0688,gage
1/7/2009,19255.424,gage
1/8/2009,19991.6608,gage
1/9/2009,20218.1952,gage
1/10/2009,20331.4624,gage
1/11/2009,20161.5616,gage
1/12/2009,19595.2256,gage
1/13/2009,19085.5232,gage
1/14/2009,18547.504,gage
1/15/2009,18066.1184,gage
1/16/2009,17754.6336,gage
1/17/2009,17556.416,gage
1/18/2009,17329.8816,gage
1/19/2009,17443.1488,gage
1/20/2009,17641.3664,gage
1/21/2009,17641.3664,gage
1/22/2009,17698,gage
1/23/2009,17244.9312,gage
1/24/2009,16423.744,gage
1/25/2009,15347.7056,gage
1/26/2009,14328.3008,gage
1/27/2009,12657.6096,gage
1/28/2009,11779.7888,gage
1/29/2009,11015.2352,gage
1/30/2009,10363.9488,gage
1/31/2009,10080.7808,gage
2/1/2009,10194.048,gage
2/2/2009,10335.632,gage
2/3/2009,10250.6816,gage
2/4/2009,10052.464,gage
2/5/2009,9967.5136,gage
2/6/2009,10250.6816,gage
2/7/2009,10901.968,gage
2/8/2009,11779.7888,gage
2/9/2009,12487.7088,gage
2/10/2009,12940.7776,gage
2/11/2009,12884.144,gage
2/12/2009,12572.6592,gage
2/13/2009,12261.1744,gage
2/14/2009,12346.1248,gage
2/15/2009,12799.1936,gage
2/16/2009,12912.4608,gage
2/17/2009,13337.2128,gage
2/18/2009,13733.648,gage
2/19/2009,14356.6176,gage
2/20/2009,15177.8048,gage
2/21/2009,15772.4576,gage
2/22/2009,16310.4768,gage
2/23/2009,17131.664,gage
2/24/2009,17556.416,gage
2/25/2009,17839.584,gage
2/26/2009,17839.584,gage
2/27/2009,17839.584,gage
2/28/2009,16933.4464,gage
3/1/2009,16565.328,gage
3/2/2009,16225.5264,gage
3/3/2009,15885.7248,gage
3/4/2009,15432.656,gage
3/5/2009,15007.904,gage
3/6/2009,14809.6864,gage
3/7/2009,14526.5184,gage
3/8/2009,14498.2016,gage
3/9/2009,14441.568,gage
3/10/2009,14356.6176,gage
3/11/2009,14299.984,gage
3/12/2009,14073.4496,gage
3/13/2009,13846.9152,gage
3/14/2009,13846.9152,gage
3/15/2009,14186.7168,gage
3/16/2009,14356.6176,gage
3/17/2009,14922.9536,gage
3/18/2009,15347.7056,gage
3/19/2009,15800.7744,gage
3/20/2009,16168.8928,gage
3/21/2009,16593.6448,gage
3/22/2009,17018.3968,gage
3/23/2009,17358.1984,gage
3/24/2009,17669.6832,gage
3/25/2009,17981.168,gage
3/26/2009,18292.6528,gage
3/27/2009,18972.256,gage
3/28/2009,19821.76,gage
3/29/2009,19935.0272,gage
3/30/2009,19821.76,gage
3/31/2009,19736.8096,gage
4/1/2009,19736.8096,gage
4/2/2009,19623.5424,gage
4/3/2009,19623.5424,gage
4/4/2009,19566.9088,gage
4/5/2009,19736.8096,gage
4/6/2009,20019.9776,gage
4/7/2009,20331.4624,gage
4/8/2009,20642.9472,gage
4/9/2009,20954.432,gage
4/10/2009,21124.3328,gage
4/11/2009,21379.184,gage
4/12/2009,21407.5008,gage
4/13/2009,21860.5696,gage
4/14/2009,22341.9552,gage
4/15/2009,22285.3216,gage
4/16/2009,22313.6384,gage
4/17/2009,22257.0048,gage
4/18/2009,22426.9056,gage
4/19/2009,22681.7568,gage
4/20/2009,22681.7568,gage
4/21/2009,22879.9744,gage
4/22/2009,22879.9744,gage
4/23/2009,22879.9744,gage
4/24/2009,22936.608,gage
4/25/2009,22879.9744,gage
4/26/2009,22879.9744,gage
4/27/2009,22823.3408,gage
4/28/2009,22823.3408,gage
4/29/2009,22681.7568,gage
4/30/2009,22625.1232,gage
5/1/2009,22511.856,gage
5/2/2009,22370.272,gage
5/3/2009,22200.3712,gage
5/4/2009,22200.3712,gage
5/5/2009,22341.9552,gage
5/6/2009,22710.0736,gage
5/7/2009,23219.776,gage
5/8/2009,23701.1616,gage
5/9/2009,24267.4976,gage
5/10/2009,24975.4176,gage
5/11/2009,25711.6544,gage
5/12/2009,26419.5744,gage
5/13/2009,27212.4448,gage
5/14/2009,28005.3152,gage
5/15/2009,28911.4528,gage
5/16/2009,29732.64,gage
5/17/2009,30808.6784,gage
5/18/2009,31573.232,gage
5/19/2009,32309.4688,gage
5/20/2009,33045.7056,gage
5/21/2009,33725.3088,gage
5/22/2009,34461.5456,gage
5/23/2009,34999.5648,gage
5/24/2009,35396,gage
5/25/2009,35452.6336,gage
5/26/2009,35509.2672,gage
5/27/2009,35622.5344,gage
5/28/2009,35735.8016,gage
5/29/2009,35905.7024,gage
5/30/2009,35962.336,gage
5/31/2009,36160.5536,gage
6/1/2009,36075.6032,gage
6/2/2009,35820.752,gage
6/3/2009,35396,gage
6/4/2009,34829.664,gage
6/5/2009,33838.576,gage
6/6/2009,32847.488,gage
6/7/2009,31714.816,gage
6/8/2009,30950.2624,gage
6/9/2009,29987.4912,gage
6/10/2009,29307.888,gage
6/11/2009,28373.4336,gage
6/12/2009,27382.3456,gage
6/13/2009,26447.8912,gage
6/14/2009,25513.4368,gage
6/15/2009,24635.616,gage
6/16/2009,23644.528,gage
6/17/2009,22625.1232,gage
6/18/2009,21832.2528,gage
6/19/2009,21350.8672,gage
6/20/2009,20784.5312,gage
6/21/2009,20529.68,gage
6/22/2009,20331.4624,gage
6/23/2009,20189.8784,gage
6/24/2009,20076.6112,gage
6/25/2009,19935.0272,gage
6/26/2009,19850.0768,gage
6/27/2009,19793.4432,gage
6/28/2009,19623.5424,gage
6/29/2009,19623.5424,gage
6/30/2009,19595.2256,gage
7/1/2009,19397.008,gage
7/2/2009,19142.1568,gage
7/3/2009,18943.9392,gage
7/4/2009,18434.2368,gage
7/5/2009,18009.4848,gage
7/6/2009,17414.832,gage
7/7/2009,16933.4464,gage
7/8/2009,16310.4768,gage
7/9/2009,15432.656,gage
7/10/2009,14498.2016,gage
7/11/2009,13705.3312,gage
7/12/2009,13054.0448,gage
7/13/2009,12544.3424,gage
7/14/2009,12261.1744,gage
7/15/2009,11921.3728,gage
7/16/2009,11609.888,gage
7/17/2009,11241.7696,gage
7/18/2009,11015.2352,gage
7/19/2009,10873.6512,gage
7/20/2009,10760.384,gage
7/21/2009,10363.9488,gage
7/22/2009,10335.632,gage
7/23/2009,10590.4832,gage
7/24/2009,10788.7008,gage
7/25/2009,10873.6512,gage
7/26/2009,10817.0176,gage
7/27/2009,10873.6512,gage
7/28/2009,10562.1664,gage
7/29/2009,10392.2656,gage
7/30/2009,10477.216,gage
7/31/2009,10845.3344,gage
8/1/2009,11156.8192,gage
8/2/2009,11468.304,gage
8/3/2009,11666.5216,gage
8/4/2009,11921.3728,gage
8/5/2009,12147.9072,gage
8/6/2009,12232.8576,gage
8/7/2009,12346.1248,gage
8/8/2009,12714.2432,gage
8/9/2009,13308.896,gage
8/10/2009,13592.064,gage
8/11/2009,13648.6976,gage
8/12/2009,13733.648,gage
8/13/2009,13648.6976,gage
8/14/2009,13563.7472,gage
8/15/2009,13280.5792,gage
8/16/2009,12799.1936,gage
8/17/2009,12062.9568,gage
8/18/2009,11439.9872,gage
8/19/2009,10817.0176,gage
8/20/2009,10250.6816,gage
8/21/2009,9769.296,gage
8/22/2009,9571.0784,gage
8/23/2009,9429.4944,gage
8/24/2009,9571.0784,gage
8/25/2009,9231.2768,gage
8/26/2009,9004.7424,gage
8/27/2009,8863.1584,gage
8/28/2009,8834.8416,gage
8/29/2009,8863.1584,gage
8/30/2009,9089.6928,gage
8/31/2009,9287.9104,gage
9/1/2009,9372.8608,gage
9/2/2009,9202.96,gage
9/3/2009,8863.1584,gage
9/4/2009,8636.624,gage
9/5/2009,8296.8224,gage
9/6/2009,8098.6048,gage
9/7/2009,8013.6544,gage
9/8/2009,8183.5552,gage
9/9/2009,8268.5056,gage
9/10/2009,8495.04,gage
9/11/2009,8636.624,gage
9/12/2009,8749.8912,gage
9/13/2009,8608.3072,gage
9/14/2009,8438.4064,gage
9/15/2009,8410.0896,gage
9/16/2009,8466.7232,gage
9/17/2009,8523.3568,gage
9/18/2009,8579.9904,gage
9/19/2009,8778.208,gage
9/20/2009,9033.0592,gage
9/21/2009,9429.4944,gage
9/22/2009,9797.6128,gage
9/23/2009,10222.3648,gage
9/24/2009,10448.8992,gage
9/25/2009,10760.384,gage
9/26/2009,10760.384,gage
9/27/2009,10958.6016,gage
9/28/2009,11411.6704,gage
9/29/2009,11779.7888,gage
9/30/2009,11978.0064,gage
10/1/2009,12006.3232,gage
10/2/2009,12006.3232,gage
10/3/2009,11893.056,gage
10/4/2009,12034.64,gage
10/5/2009,12600.976,gage
10/6/2009,13280.5792,gage
10/7/2009,13960.1824,gage
10/8/2009,14328.3008,gage
10/9/2009,14328.3008,gage
10/10/2009,14356.6176,gage
10/11/2009,14016.816,gage
10/12/2009,13818.5984,gage
10/13/2009,13705.3312,gage
10/14/2009,14328.3008,gage
10/15/2009,16253.8432,gage
10/16/2009,18122.752,gage
10/17/2009,19623.5424,gage
10/18/2009,20812.848,gage
10/19/2009,22002.1536,gage
10/20/2009,22936.608,gage
10/21/2009,23559.5776,gage
10/22/2009,23814.4288,gage
10/23/2009,23927.696,gage
10/24/2009,23672.8448,gage
10/25/2009,23219.776,gage
10/26/2009,22936.608,gage
10/27/2009,21945.52,gage
10/28/2009,21237.6,gage
10/29/2009,21180.9664,gage
10/30/2009,21039.3824,gage
10/31/2009,21265.9168,gage
11/1/2009,21690.6688,gage
11/2/2009,22172.0544,gage
11/3/2009,23333.0432,gage
11/4/2009,23899.3792,gage
11/5/2009,24578.9824,gage
11/6/2009,25286.9024,gage
11/7/2009,25768.288,gage
11/8/2009,26362.9408,gage
11/9/2009,26900.96,gage
11/10/2009,27438.9792,gage
11/11/2009,27863.7312,gage
11/12/2009,28203.5328,gage
11/13/2009,28203.5328,gage
11/14/2009,28118.5824,gage
11/15/2009,28005.3152,gage
11/16/2009,27637.1968,gage
11/17/2009,27155.8112,gage
11/18/2009,26900.96,gage
11/19/2009,26334.624,gage
11/20/2009,25541.7536,gage
11/21/2009,24862.1504,gage
11/22/2009,24069.28,gage
11/23/2009,23333.0432,gage
11/24/2009,22766.7072,gage
11/25/2009,22313.6384,gage
11/26/2009,21945.52,gage
11/27/2009,21690.6688,gage
11/28/2009,21605.7184,gage
11/29/2009,21520.768,gage
11/30/2009,21237.6,gage
12/1/2009,20812.848,gage
12/2/2009,20529.68,gage
12/3/2009,19566.9088,gage
12/4/2009,19000.5728,gage
12/5/2009,18717.4048,gage
12/6/2009,18094.4352,gage
12/7/2009,17528.0992,gage
12/8/2009,17273.248,gage
12/9/2009,17216.6144,gage
12/10/2009,17018.3968,gage
12/11/2009,16876.8128,gage
12/12/2009,16990.08,gage
12/13/2009,17329.8816,gage
12/14/2009,17556.416,gage
12/15/2009,18236.0192,gage
12/16/2009,19057.2064,gage
12/17/2009,19397.008,gage
12/18/2009,20048.2944,gage
12/19/2009,20529.68,gage
12/20/2009,20699.5808,gage
12/21/2009,20897.7984,gage
12/22/2009,21096.016,gage
12/23/2009,21237.6,gage
12/24/2009,21237.6,gage
12/25/2009,21096.016,gage
12/26/2009,21237.6,gage
12/27/2009,21492.4512,gage
12/28/2009,21577.4016,gage
12/29/2009,22087.104,gage
12/30/2009,22568.4896,gage
12/31/2009,22964.9248,gage
1/1/2010,23219.776,gage
1/2/2010,23701.1616,gage
1/3/2010,23956.0128,gage
1/4/2010,24125.9136,gage
1/5/2010,24352.448,gage
1/6/2010,24522.3488,gage
1/7/2010,24692.2496,gage
1/8/2010,24777.2,gage
1/9/2010,24578.9824,gage
1/10/2010,24182.5472,gage
1/11/2010,23191.4592,gage
1/12/2010,22257.0048,gage
1/13/2010,21209.2832,gage
1/14/2010,19991.6608,gage
1/15/2010,19113.84,gage
1/16/2010,18236.0192,gage
1/17/2010,17613.0496,gage
1/18/2010,17046.7136,gage
1/19/2010,16423.744,gage
1/20/2010,15829.0912,gage
1/21/2010,15517.6064,gage
1/22/2010,15517.6064,gage
1/23/2010,15376.0224,gage
1/24/2010,15517.6064,gage
1/25/2010,16027.3088,gage
1/26/2010,16565.328,gage
1/27/2010,17244.9312,gage
1/28/2010,18236.0192,gage
1/29/2010,19765.1264,gage
1/30/2010,20869.4816,gage
1/31/2010,21718.9856,gage
2/1/2010,22540.1728,gage
2/2/2010,24550.6656,gage
2/3/2010,25032.0512,gage
2/4/2010,25824.9216,gage
2/5/2010,26816.0096,gage
2/6/2010,27580.5632,gage
2/7/2010,28118.5824,gage
2/8/2010,28486.7008,gage
2/9/2010,27042.544,gage
2/10/2010,27552.2464,gage
2/11/2010,28090.2656,gage
2/12/2010,28401.7504,gage
2/13/2010,28713.2352,gage
2/14/2010,28883.136,gage
2/15/2010,28883.136,gage
2/16/2010,28883.136,gage
2/17/2010,28656.6016,gage
2/18/2010,28515.0176,gage
2/19/2010,28401.7504,gage
2/20/2010,27976.9984,gage
2/21/2010,27665.5136,gage
2/22/2010,27127.4944,gage
2/23/2010,26532.8416,gage
2/24/2010,25683.3376,gage
2/25/2010,24947.1008,gage
2/26/2010,24182.5472,gage
2/27/2010,23219.776,gage
2/28/2010,22511.856,gage
3/1/2010,21803.936,gage
3/2/2010,21634.0352,gage
3/3/2010,21350.8672,gage
3/4/2010,21067.6992,gage
3/5/2010,20812.848,gage
3/6/2010,20557.9968,gage
3/7/2010,20189.8784,gage
3/8/2010,19623.5424,gage
3/9/2010,19057.2064,gage
3/10/2010,18575.8208,gage
3/11/2010,18122.752,gage
3/12/2010,17613.0496,gage
3/13/2010,17075.0304,gage
3/14/2010,16621.9616,gage
3/15/2010,16282.16,gage
3/16/2010,16225.5264,gage
3/17/2010,16225.5264,gage
3/18/2010,16480.3776,gage
3/19/2010,16933.4464,gage
3/20/2010,17471.4656,gage
3/21/2010,18037.8016,gage
3/22/2010,18632.4544,gage
3/23/2010,19453.6416,gage
3/24/2010,19963.344,gage
3/25/2010,20557.9968,gage
3/26/2010,21067.6992,gage
3/27/2010,21690.6688,gage
3/28/2010,22172.0544,gage
3/29/2010,22653.44,gage
3/30/2010,23134.8256,gage
3/31/2010,23701.1616,gage
4/1/2010,24097.5968,gage
4/2/2010,24578.9824,gage
4/3/2010,24975.4176,gage
4/4/2010,25286.9024,gage
4/5/2010,25485.12,gage
4/6/2010,25598.3872,gage
4/7/2010,25598.3872,gage
4/8/2010,25598.3872,gage
4/9/2010,25683.3376,gage
4/10/2010,25598.3872,gage
4/11/2010,25598.3872,gage
4/12/2010,25598.3872,gage
4/13/2010,25485.12,gage
4/14/2010,24097.5968,gage
4/15/2010,23956.0128,gage
4/16/2010,23616.2112,gage
4/17/2010,23389.6768,gage
4/18/2010,22993.2416,gage
4/19/2010,22540.1728,gage
4/20/2010,20982.7488,gage
4/21/2010,20388.096,gage
4/22/2010,19821.76,gage
4/23/2010,19057.2064,gage
4/24/2010,18377.6032,gage
4/25/2010,17782.9504,gage
4/26/2010,16933.4464,gage
4/27/2010,15177.8048,gage
4/28/2010,14639.7856,gage
4/29/2010,14441.568,gage
4/30/2010,13846.9152,gage
5/1/2010,12969.0944,gage
5/2/2010,12770.8768,gage
5/3/2010,13138.9952,gage
5/4/2010,15319.3888,gage
5/5/2010,16480.3776,gage
5/6/2010,17188.2976,gage
5/7/2010,17811.2672,gage
5/8/2010,18632.4544,gage
5/9/2010,19397.008,gage
5/10/2010,20104.928,gage
5/11/2010,20671.264,gage
5/12/2010,21096.016,gage
5/13/2010,21605.7184,gage
5/14/2010,22115.4208,gage
5/15/2010,22596.8064,gage
5/16/2010,23134.8256,gage
5/17/2010,23531.2608,gage
5/18/2010,24040.9632,gage
5/19/2010,24465.7152,gage
5/20/2010,24805.5168,gage
5/21/2010,25145.3184,gage
5/22/2010,25456.8032,gage
5/23/2010,25683.3376,gage
5/24/2010,25909.872,gage
5/25/2010,26079.7728,gage
5/26/2010,26193.04,gage
5/27/2010,26306.3072,gage
5/28/2010,26476.208,gage
5/29/2010,26589.4752,gage
5/30/2010,26589.4752,gage
5/31/2010,26476.208,gage
6/1/2010,26306.3072,gage
6/2/2010,25201.952,gage
6/3/2010,25145.3184,gage
6/4/2010,25032.0512,gage
6/5/2010,24833.8336,gage
6/6/2010,24465.7152,gage
6/7/2010,23956.0128,gage
6/8/2010,22285.3216,gage
6/9/2010,21634.0352,gage
6/10/2010,20841.1648,gage
6/11/2010,18689.088,gage
6/12/2010,17839.584,gage
6/13/2010,17046.7136,gage
6/14/2010,16225.5264,gage
6/15/2010,16338.7936,gage
6/16/2010,15914.0416,gage
6/17/2010,15574.24,gage
6/18/2010,15574.24,gage
6/19/2010,16197.2096,gage
6/20/2010,16225.5264,gage
6/21/2010,16508.6944,gage
6/22/2010,17528.0992,gage
6/23/2010,17443.1488,gage
6/24/2010,17726.3168,gage
6/25/2010,18122.752,gage
6/26/2010,18207.7024,gage
6/27/2010,18292.6528,gage
6/28/2010,18377.6032,gage
6/29/2010,18434.2368,gage
6/30/2010,18519.1872,gage
7/1/2010,18434.2368,gage
7/2/2010,18207.7024,gage
7/3/2010,18349.2864,gage
7/4/2010,18377.6032,gage
7/5/2010,18377.6032,gage
7/6/2010,18320.9696,gage
7/7/2010,17584.7328,gage
7/8/2010,17782.9504,gage
7/9/2010,17584.7328,gage
7/10/2010,17669.6832,gage
7/11/2010,17584.7328,gage
7/12/2010,17443.1488,gage
7/13/2010,17358.1984,gage
7/14/2010,17273.248,gage
7/15/2010,17273.248,gage
7/16/2010,17075.0304,gage
7/17/2010,16990.08,gage
7/18/2010,16905.1296,gage
7/19/2010,16848.496,gage
7/20/2010,16565.328,gage
7/21/2010,16621.9616,gage
7/22/2010,16452.0608,gage
7/23/2010,16338.7936,gage
7/24/2010,16197.2096,gage
7/25/2010,15914.0416,gage
7/26/2010,15460.9728,gage
7/27/2010,15404.3392,gage
7/28/2010,15262.7552,gage
7/29/2010,15206.1216,gage
7/30/2010,15206.1216,gage
7/31/2010,15206.1216,gage
8/1/2010,15262.7552,gage
8/2/2010,15347.7056,gage
8/3/2010,15319.3888,gage
8/4/2010,15121.1712,gage
8/5/2010,15007.904,gage
8/6/2010,14753.0528,gage
8/7/2010,14583.152,gage
8/8/2010,14356.6176,gage
8/9/2010,14130.0832,gage
8/10/2010,13988.4992,gage
8/11/2010,13903.5488,gage
8/12/2010,13705.3312,gage
8/13/2010,13393.8464,gage
8/14/2010,13223.9456,gage
8/15/2010,12940.7776,gage
8/16/2010,12657.6096,gage
8/17/2010,12374.4416,gage
8/18/2010,12289.4912,gage
8/19/2010,12742.56,gage
8/20/2010,12204.5408,gage
8/21/2010,12006.3232,gage
8/22/2010,11808.1056,gage
8/23/2010,11723.1552,gage
8/24/2010,11723.1552,gage
8/25/2010,11694.8384,gage
8/26/2010,11666.5216,gage
8/27/2010,11723.1552,gage
8/28/2010,11779.7888,gage
8/29/2010,11864.7392,gage
8/30/2010,11921.3728,gage
8/31/2010,11921.3728,gage
9/1/2010,11893.056,gage
9/2/2010,11666.5216,gage
9/3/2010,11524.9376,gage
9/4/2010,11326.72,gage
9/5/2010,11100.1856,gage
9/6/2010,10760.384,gage
9/7/2010,10250.6816,gage
9/8/2010,9769.296,gage
9/9/2010,9344.544,gage
9/10/2010,9146.3264,gage
9/11/2010,9004.7424,gage
9/12/2010,9004.7424,gage
9/13/2010,9174.6432,gage
9/14/2010,9372.8608,gage
9/15/2010,9372.8608,gage
9/16/2010,9146.3264,gage
9/17/2010,9033.0592,gage
9/18/2010,8976.4256,gage
9/19/2010,8721.5744,gage
9/20/2010,8579.9904,gage
9/21/2010,8495.04,gage
9/22/2010,8523.3568,gage
9/23/2010,8579.9904,gage
9/24/2010,8495.04,gage
9/25/2010,8495.04,gage
9/26/2010,8438.4064,gage
9/27/2010,8438.4064,gage
9/28/2010,8438.4064,gage
9/29/2010,8381.7728,gage
9/30/2010,8523.3568,gage
10/1/2010,8721.5744,gage
10/2/2010,8976.4256,gage
10/3/2010,9174.6432,gage
10/4/2010,9429.4944,gage
10/5/2010,9514.4448,gage
10/6/2010,9599.3952,gage
10/7/2010,9627.712,gage
10/8/2010,9627.712,gage
10/9/2010,9599.3952,gage
10/10/2010,9457.8112,gage
10/11/2010,9344.544,gage
10/12/2010,9174.6432,gage
10/13/2010,9033.0592,gage
10/14/2010,8863.1584,gage
10/15/2010,8693.2576,gage
10/16/2010,8608.3072,gage
10/17/2010,8579.9904,gage
10/18/2010,8523.3568,gage
10/19/2010,8579.9904,gage
10/20/2010,8636.624,gage
10/21/2010,8636.624,gage
10/22/2010,8608.3072,gage
10/23/2010,8523.3568,gage
10/24/2010,8466.7232,gage
10/25/2010,8381.7728,gage
10/26/2010,8296.8224,gage
10/27/2010,8183.5552,gage
10/28/2010,8183.5552,gage
10/29/2010,8070.288,gage
10/30/2010,7928.704,gage
10/31/2010,7843.7536,gage
11/1/2010,7617.2192,gage
11/2/2010,7362.368,gage
11/3/2010,7220.784,gage
11/4/2010,7220.784,gage
11/5/2010,7220.784,gage
11/6/2010,7220.784,gage
11/7/2010,7220.784,gage
11/8/2010,7107.5168,gage
11/9/2010,6937.616,gage
11/10/2010,6852.6656,gage
