date (mm/dd/yyyy),flow (m3/s),data source
6/2/2008,11270.0864,gage
6/3/2008,11100.1856,gage
6/4/2008,10817.0176,gage
6/5/2008,10675.4336,gage
6/6/2008,10392.2656,gage
6/7/2008,10307.3152,gage
6/8/2008,10052.464,gage
6/9/2008,9825.9296,gage
6/10/2008,9372.8608,gage
6/11/2008,9457.8112,gage
6/12/2008,8948.1088,gage
6/13/2008,8834.8416,gage
6/14/2008,8721.5744,gage
6/15/2008,8778.208,gage
6/16/2008,8579.9904,gage
6/17/2008,8863.1584,gage
6/18/2008,9033.0592,gage
6/19/2008,9061.376,gage
6/20/2008,9344.544,gage
6/21/2008,9457.8112,gage
6/22/2008,9457.8112,gage
6/23/2008,9599.3952,gage
6/24/2008,9627.712,gage
6/25/2008,9797.6128,gage
6/26/2008,9967.5136,gage
6/27/2008,10109.0976,gage
6/28/2008,9910.88,gage
6/29/2008,10052.464,gage
6/30/2008,10024.1472,gage
7/1/2008,10024.1472,gage
7/2/2008,9967.5136,gage
7/3/2008,9995.8304,gage
7/4/2008,9882.5632,gage
7/5/2008,9740.9792,gage
7/6/2008,9684.3456,gage
7/7/2008,9882.5632,gage
7/8/2008,9656.0288,gage
7/9/2008,9514.4448,gage
7/10/2008,9571.0784,gage
7/11/2008,9316.2272,gage
7/12/2008,9429.4944,gage
7/13/2008,9202.96,gage
7/14/2008,9316.2272,gage
7/15/2008,9146.3264,gage
7/16/2008,9146.3264,gage
7/17/2008,9202.96,gage
7/18/2008,9202.96,gage
7/19/2008,8863.1584,gage
7/20/2008,8778.208,gage
7/21/2008,8693.2576,gage
7/22/2008,8211.872,gage
7/23/2008,7872.0704,gage
7/24/2008,7588.9024,gage
7/25/2008,6994.2496,gage
7/26/2008,6541.1808,gage
7/27/2008,6456.2304,gage
7/28/2008,6541.1808,gage
7/29/2008,6031.4784,gage
7/30/2008,5606.7264,gage
7/31/2008,5040.3904,gage
8/1/2008,4757.2224,gage
8/2/2008,4757.2224,gage
8/3/2008,4700.5888,gage
8/4/2008,4728.9056,gage
8/5/2008,4870.4896,gage
8/6/2008,5210.2912,gage
8/7/2008,5606.7264,gage
8/8/2008,5635.0432,gage
8/9/2008,5804.944,gage
8/10/2008,5889.8944,gage
8/11/2008,5974.8448,gage
8/12/2008,6201.3792,gage
8/13/2008,6456.2304,gage
8/14/2008,6456.2304,gage
8/15/2008,6342.9632,gage
8/16/2008,5918.2112,gage
8/17/2008,5889.8944,gage
8/18/2008,5719.9936,gage
8/19/2008,5295.2416,gage
8/20/2008,4955.44,gage
8/21/2008,4728.9056,gage
8/22/2008,4757.2224,gage
8/23/2008,3879.4016,gage
8/24/2008,3766.1344,gage
8/25/2008,3822.768,gage
8/26/2008,4049.3024,gage
8/27/2008,4219.2032,gage
8/28/2008,3879.4016,gage
8/29/2008,3709.5008,gage
8/30/2008,3596.2336,gage
8/31/2008,3596.2336,gage
9/1/2008,2973.264,gage
9/2/2008,3199.7984,gage
9/3/2008,5436.8256,gage
9/4/2008,5719.9936,gage
9/5/2008,5465.1424,gage
9/6/2008,5436.8256,gage
9/7/2008,5125.3408,gage
9/8/2008,5210.2912,gage
9/9/2008,5578.4096,gage
9/10/2008,5436.8256,gage
9/11/2008,5323.5584,gage
9/12/2008,5097.024,gage
9/13/2008,5465.1424,gage
9/14/2008,5380.192,gage
9/15/2008,5210.2912,gage
9/16/2008,5153.6576,gage
9/17/2008,5210.2912,gage
9/18/2008,5210.2912,gage
9/19/2008,5323.5584,gage
9/20/2008,5210.2912,gage
9/21/2008,5181.9744,gage
9/22/2008,5125.3408,gage
9/23/2008,5606.7264,gage
9/24/2008,6173.0624,gage
9/25/2008,6654.448,gage
9/26/2008,6994.2496,gage
9/27/2008,7220.784,gage
9/28/2008,7249.1008,gage
9/29/2008,7135.8336,gage
9/30/2008,7249.1008,gage
10/1/2008,7220.784,gage
10/2/2008,6965.9328,gage
10/3/2008,6682.7648,gage
10/4/2008,6116.4288,gage
10/5/2008,5719.9936,gage
10/6/2008,5436.8256,gage
10/7/2008,5266.9248,gage
10/8/2008,4700.5888,gage
10/9/2008,4304.1536,gage
10/10/2008,4162.5696,gage
10/11/2008,4162.5696,gage
10/12/2008,4190.8864,gage
10/13/2008,4134.2528,gage
10/14/2008,3907.7184,gage
10/15/2008,3737.8176,gage
10/16/2008,3709.5008,gage
10/17/2008,3511.2832,gage
10/18/2008,3284.7488,gage
10/19/2008,3114.848,gage
10/20/2008,3058.2144,gage
10/21/2008,3171.4816,gage
10/22/2008,3284.7488,gage
10/23/2008,3058.2144,gage
10/24/2008,2775.0464,gage
10/25/2008,3114.848,gage
10/26/2008,3029.8976,gage
10/27/2008,2775.0464,gage
10/28/2008,2916.6304,gage
10/29/2008,2888.3136,gage
10/30/2008,2859.9968,gage
10/31/2008,2859.9968,gage
11/1/2008,2690.096,gage
11/2/2008,2633.4624,gage
11/3/2008,2548.512,gage
11/4/2008,2576.8288,gage
11/5/2008,2775.0464,gage
11/6/2008,3001.5808,gage
11/7/2008,3058.2144,gage
11/8/2008,3001.5808,gage
11/9/2008,2973.264,gage
11/10/2008,2944.9472,gage
11/11/2008,2944.9472,gage
11/12/2008,3001.5808,gage
11/13/2008,3171.4816,gage
11/14/2008,2973.264,gage
11/15/2008,2831.68,gage
11/16/2008,2633.4624,gage
11/17/2008,2690.096,gage
11/18/2008,2690.096,gage
11/19/2008,2661.7792,gage
11/20/2008,2690.096,gage
11/21/2008,2661.7792,gage
11/22/2008,2491.8784,gage
11/23/2008,2463.5616,gage
11/24/2008,2491.8784,gage
11/25/2008,2576.8288,gage
11/26/2008,2520.1952,gage
11/27/2008,2548.512,gage
11/28/2008,2520.1952,gage
11/29/2008,3114.848,gage
11/30/2008,3539.6,gage
12/1/2008,3426.3328,gage
12/2/2008,2661.7792,gage
12/3/2008,2378.6112,gage
12/4/2008,2435.2448,gage
12/5/2008,2520.1952,gage
12/6/2008,2463.5616,gage
12/7/2008,2491.8784,gage
12/8/2008,2491.8784,gage
12/9/2008,2718.4128,gage
12/10/2008,3143.1648,gage
12/11/2008,3511.2832,gage
12/12/2008,3228.1152,gage
12/13/2008,3964.352,gage
12/14/2008,4275.8368,gage
12/15/2008,4332.4704,gage
12/16/2008,3992.6688,gage
12/17/2008,3539.6,gage
12/18/2008,3511.2832,gage
12/19/2008,3851.0848,gage
12/20/2008,4643.9552,gage
12/21/2008,4672.272,gage
12/22/2008,4643.9552,gage
12/23/2008,4983.7568,gage
12/24/2008,5408.5088,gage
12/25/2008,5493.4592,gage
12/26/2008,5663.36,gage
12/27/2008,5748.3104,gage
12/28/2008,5776.6272,gage
12/29/2008,6003.1616,gage
12/30/2008,5889.8944,gage
12/31/2008,6144.7456,gage
1/1/2009,6427.9136,gage
1/2/2009,6512.864,gage
1/3/2009,6852.6656,gage
1/4/2009,6852.6656,gage
1/5/2009,7164.1504,gage
1/6/2009,7645.536,gage
1/7/2009,8240.1888,gage
1/8/2009,8636.624,gage
1/9/2009,8749.8912,gage
1/10/2009,8693.2576,gage
1/11/2009,8721.5744,gage
1/12/2009,8636.624,gage
1/13/2009,8381.7728,gage
1/14/2009,8013.6544,gage
1/15/2009,7758.8032,gage
1/16/2009,7588.9024,gage
1/17/2009,7532.2688,gage
1/18/2009,7532.2688,gage
1/19/2009,7532.2688,gage
1/20/2009,7447.3184,gage
1/21/2009,7419.0016,gage
1/22/2009,7475.6352,gage
1/23/2009,7305.7344,gage
1/24/2009,7135.8336,gage
1/25/2009,6852.6656,gage
1/26/2009,6512.864,gage
1/27/2009,5833.2608,gage
1/28/2009,5266.9248,gage
1/29/2009,4813.856,gage
1/30/2009,4445.7376,gage
1/31/2009,4162.5696,gage
2/1/2009,4162.5696,gage
2/2/2009,4247.52,gage
2/3/2009,4275.8368,gage
2/4/2009,4247.52,gage
2/5/2009,4190.8864,gage
2/6/2009,4360.7872,gage
2/7/2009,4927.1232,gage
2/8/2009,5323.5584,gage
2/9/2009,5578.4096,gage
2/10/2009,5493.4592,gage
2/11/2009,5465.1424,gage
2/12/2009,5465.1424,gage
2/13/2009,5323.5584,gage
2/14/2009,5323.5584,gage
2/15/2009,5521.776,gage
2/16/2009,5493.4592,gage
2/17/2009,5465.1424,gage
2/18/2009,5804.944,gage
2/19/2009,6088.112,gage
2/20/2009,6314.6464,gage
2/21/2009,6739.3984,gage
2/22/2009,7022.5664,gage
2/23/2009,7079.2,gage
2/24/2009,7362.368,gage
2/25/2009,7419.0016,gage
2/26/2009,7503.952,gage
2/27/2009,7645.536,gage
2/28/2009,7164.1504,gage
3/1/2009,7022.5664,gage
3/2/2009,6909.2992,gage
3/3/2009,6739.3984,gage
3/4/2009,6711.0816,gage
3/5/2009,6682.7648,gage
3/6/2009,6314.6464,gage
3/7/2009,6314.6464,gage
3/8/2009,6314.6464,gage
3/9/2009,6258.0128,gage
3/10/2009,6088.112,gage
3/11/2009,6116.4288,gage
3/12/2009,6059.7952,gage
3/13/2009,6003.1616,gage
3/14/2009,6173.0624,gage
3/15/2009,6937.616,gage
3/16/2009,7305.7344,gage
3/17/2009,6852.6656,gage
3/18/2009,6569.4976,gage
3/19/2009,6541.1808,gage
3/20/2009,6796.032,gage
3/21/2009,7220.784,gage
3/22/2009,7588.9024,gage
3/23/2009,7702.1696,gage
3/24/2009,7617.2192,gage
3/25/2009,7532.2688,gage
3/26/2009,8155.2384,gage
3/27/2009,8664.9408,gage
3/28/2009,8749.8912,gage
3/29/2009,8863.1584,gage
3/30/2009,8749.8912,gage
3/31/2009,8523.3568,gage
4/1/2009,8466.7232,gage
4/2/2009,8381.7728,gage
4/3/2009,8381.7728,gage
4/4/2009,8523.3568,gage
4/5/2009,8523.3568,gage
4/6/2009,8296.8224,gage
4/7/2009,8438.4064,gage
4/8/2009,8664.9408,gage
4/9/2009,8834.8416,gage
4/10/2009,8919.792,gage
4/11/2009,8863.1584,gage
4/12/2009,8948.1088,gage
4/13/2009,9033.0592,gage
4/14/2009,9316.2272,gage
4/15/2009,9429.4944,gage
4/16/2009,9401.1776,gage
4/17/2009,9486.128,gage
4/18/2009,9599.3952,gage
4/19/2009,10080.7808,gage
4/20/2009,10222.3648,gage
4/21/2009,9910.88,gage
4/22/2009,9797.6128,gage
4/23/2009,9740.9792,gage
4/24/2009,9769.296,gage
4/25/2009,9769.296,gage
4/26/2009,9656.0288,gage
4/27/2009,9514.4448,gage
4/28/2009,9571.0784,gage
4/29/2009,9684.3456,gage
4/30/2009,9599.3952,gage
5/1/2009,9571.0784,gage
5/2/2009,9486.128,gage
5/3/2009,9316.2272,gage
5/4/2009,9712.6624,gage
5/5/2009,9854.2464,gage
5/6/2009,9797.6128,gage
5/7/2009,9656.0288,gage
5/8/2009,10080.7808,gage
5/9/2009,10533.8496,gage
5/10/2009,10703.7504,gage
5/11/2009,10901.968,gage
5/12/2009,11213.4528,gage
5/13/2009,11609.888,gage
5/14/2009,12006.3232,gage
5/15/2009,12289.4912,gage
5/16/2009,12629.2928,gage
5/17/2009,12884.144,gage
5/18/2009,13422.1632,gage
5/19/2009,13677.0144,gage
5/20/2009,13988.4992,gage
5/21/2009,14356.6176,gage
5/22/2009,14441.568,gage
5/23/2009,14668.1024,gage
5/24/2009,15149.488,gage
5/25/2009,15432.656,gage
5/26/2009,15574.24,gage
5/27/2009,15659.1904,gage
5/28/2009,15574.24,gage
5/29/2009,15432.656,gage
5/30/2009,15376.0224,gage
5/31/2009,15347.7056,gage
6/1/2009,15347.7056,gage
6/2/2009,15347.7056,gage
6/3/2009,15347.7056,gage
6/4/2009,15291.072,gage
6/5/2009,15007.904,gage
6/6/2009,14101.7664,gage
6/7/2009,13790.2816,gage
6/8/2009,13677.0144,gage
6/9/2009,13393.8464,gage
6/10/2009,12572.6592,gage
6/11/2009,12317.808,gage
6/12/2009,11921.3728,gage
6/13/2009,11355.0368,gage
6/14/2009,10986.9184,gage
6/15/2009,10590.4832,gage
6/16/2009,10194.048,gage
6/17/2009,9967.5136,gage
6/18/2009,9542.7616,gage
6/19/2009,9004.7424,gage
6/20/2009,9004.7424,gage
6/21/2009,8834.8416,gage
6/22/2009,8721.5744,gage
6/23/2009,8664.9408,gage
6/24/2009,8523.3568,gage
6/25/2009,8608.3072,gage
6/26/2009,8551.6736,gage
6/27/2009,8608.3072,gage
6/28/2009,8608.3072,gage
6/29/2009,8353.456,gage
6/30/2009,8438.4064,gage
7/1/2009,8438.4064,gage
7/2/2009,8381.7728,gage
7/3/2009,8126.9216,gage
7/4/2009,8013.6544,gage
7/5/2009,7588.9024,gage
7/6/2009,7503.952,gage
7/7/2009,7419.0016,gage
7/8/2009,7135.8336,gage
7/9/2009,6711.0816,gage
7/10/2009,6229.696,gage
7/11/2009,5776.6272,gage
7/12/2009,5493.4592,gage
7/13/2009,5380.192,gage
7/14/2009,5181.9744,gage
7/15/2009,4983.7568,gage
7/16/2009,4983.7568,gage
7/17/2009,4870.4896,gage
7/18/2009,4785.5392,gage
7/19/2009,4502.3712,gage
7/20/2009,4219.2032,gage
7/21/2009,4502.3712,gage
7/22/2009,4530.688,gage
7/23/2009,4587.3216,gage
7/24/2009,4474.0544,gage
7/25/2009,4559.0048,gage
7/26/2009,4813.856,gage
7/27/2009,4502.3712,gage
7/28/2009,4389.104,gage
7/29/2009,4530.688,gage
7/30/2009,4587.3216,gage
7/31/2009,4615.6384,gage
8/1/2009,4728.9056,gage
8/2/2009,4728.9056,gage
8/3/2009,5012.0736,gage
8/4/2009,5068.7072,gage
8/5/2009,5040.3904,gage
8/6/2009,5040.3904,gage
8/7/2009,5323.5584,gage
8/8/2009,5550.0928,gage
8/9/2009,5521.776,gage
8/10/2009,5578.4096,gage
8/11/2009,5833.2608,gage
8/12/2009,5918.2112,gage
8/13/2009,5861.5776,gage
8/14/2009,5804.944,gage
8/15/2009,5663.36,gage
8/16/2009,5606.7264,gage
8/17/2009,5521.776,gage
8/18/2009,5097.024,gage
8/19/2009,4587.3216,gage
8/20/2009,4247.52,gage
8/21/2009,4247.52,gage
8/22/2009,4134.2528,gage
8/23/2009,3907.7184,gage
8/24/2009,3567.9168,gage
8/25/2009,3879.4016,gage
8/26/2009,3964.352,gage
8/27/2009,3766.1344,gage
8/28/2009,3737.8176,gage
8/29/2009,3936.0352,gage
8/30/2009,3964.352,gage
8/31/2009,4049.3024,gage
9/1/2009,3907.7184,gage
9/2/2009,3879.4016,gage
9/3/2009,3879.4016,gage
9/4/2009,3539.6,gage
9/5/2009,3511.2832,gage
9/6/2009,3567.9168,gage
9/7/2009,3369.6992,gage
9/8/2009,3228.1152,gage
9/9/2009,3539.6,gage
9/10/2009,3596.2336,gage
9/11/2009,3624.5504,gage
9/12/2009,3539.6,gage
9/13/2009,3596.2336,gage
9/14/2009,3652.8672,gage
9/15/2009,3539.6,gage
9/16/2009,3596.2336,gage
9/17/2009,3681.184,gage
9/18/2009,3652.8672,gage
9/19/2009,3567.9168,gage
9/20/2009,3624.5504,gage
9/21/2009,3907.7184,gage
9/22/2009,4162.5696,gage
9/23/2009,4275.8368,gage
9/24/2009,4389.104,gage
9/25/2009,4445.7376,gage
9/26/2009,4587.3216,gage
9/27/2009,4728.9056,gage
9/28/2009,4813.856,gage
9/29/2009,4955.44,gage
9/30/2009,5040.3904,gage
10/1/2009,5040.3904,gage
10/2/2009,5125.3408,gage
10/3/2009,5323.5584,gage
10/4/2009,5351.8752,gage
10/5/2009,5465.1424,gage
10/6/2009,5663.36,gage
10/7/2009,5889.8944,gage
10/8/2009,6116.4288,gage
10/9/2009,6201.3792,gage
10/10/2009,6059.7952,gage
10/11/2009,6116.4288,gage
10/12/2009,5974.8448,gage
10/13/2009,6031.4784,gage
10/14/2009,6342.9632,gage
10/15/2009,6824.3488,gage
10/16/2009,7532.2688,gage
10/17/2009,8381.7728,gage
10/18/2009,9033.0592,gage
10/19/2009,9571.0784,gage
10/20/2009,9769.296,gage
10/21/2009,9910.88,gage
10/22/2009,10109.0976,gage
10/23/2009,10278.9984,gage
10/24/2009,10165.7312,gage
10/25/2009,10080.7808,gage
10/26/2009,9967.5136,gage
10/27/2009,9542.7616,gage
10/28/2009,9231.2768,gage
10/29/2009,9033.0592,gage
10/30/2009,8976.4256,gage
10/31/2009,9089.6928,gage
11/1/2009,9316.2272,gage
11/2/2009,9514.4448,gage
11/3/2009,9684.3456,gage
11/4/2009,10109.0976,gage
11/5/2009,10505.5328,gage
11/6/2009,10788.7008,gage
11/7/2009,11213.4528,gage
11/8/2009,11411.6704,gage
11/9/2009,11496.6208,gage
11/10/2009,11496.6208,gage
11/11/2009,11326.72,gage
11/12/2009,11383.3536,gage
11/13/2009,11893.056,gage
11/14/2009,12176.224,gage
11/15/2009,12176.224,gage
11/16/2009,11893.056,gage
11/17/2009,11723.1552,gage
11/18/2009,11015.2352,gage
11/19/2009,10958.6016,gage
11/20/2009,11128.5024,gage
11/21/2009,10901.968,gage
11/22/2009,10562.1664,gage
11/23/2009,10420.5824,gage
11/24/2009,9995.8304,gage
11/25/2009,9571.0784,gage
11/26/2009,9571.0784,gage
11/27/2009,9571.0784,gage
11/28/2009,9231.2768,gage
11/29/2009,9004.7424,gage
11/30/2009,9146.3264,gage
12/1/2009,9118.0096,gage
12/2/2009,8721.5744,gage
12/3/2009,8523.3568,gage
12/4/2009,8155.2384,gage
12/5/2009,7872.0704,gage
12/6/2009,7787.12,gage
12/7/2009,7560.5856,gage
12/8/2009,7475.6352,gage
12/9/2009,7305.7344,gage
12/10/2009,7220.784,gage
12/11/2009,7305.7344,gage
12/12/2009,7447.3184,gage
12/13/2009,7532.2688,gage
12/14/2009,7475.6352,gage
12/15/2009,7815.4368,gage
12/16/2009,8070.288,gage
12/17/2009,8325.1392,gage
12/18/2009,8268.5056,gage
12/19/2009,8834.8416,gage
12/20/2009,9118.0096,gage
12/21/2009,9174.6432,gage
12/22/2009,9089.6928,gage
12/23/2009,8976.4256,gage
12/24/2009,9089.6928,gage
12/25/2009,9429.4944,gage
12/26/2009,9712.6624,gage
12/27/2009,9571.0784,gage
12/28/2009,9712.6624,gage
12/29/2009,9627.712,gage
12/30/2009,9429.4944,gage
12/31/2009,9684.3456,gage
1/1/2010,9825.9296,gage
1/2/2010,9825.9296,gage
1/3/2010,10052.464,gage
1/4/2010,10363.9488,gage
1/5/2010,10562.1664,gage
1/6/2010,10562.1664,gage
1/7/2010,10817.0176,gage
1/8/2010,10760.384,gage
1/9/2010,10590.4832,gage
1/10/2010,10448.8992,gage
1/11/2010,10392.2656,gage
1/12/2010,9854.2464,gage
1/13/2010,9457.8112,gage
1/14/2010,8976.4256,gage
1/15/2010,8126.9216,gage
1/16/2010,7758.8032,gage
1/17/2010,7617.2192,gage
1/18/2010,7220.784,gage
1/19/2010,7107.5168,gage
1/20/2010,6880.9824,gage
1/21/2010,6654.448,gage
1/22/2010,6569.4976,gage
1/23/2010,6569.4976,gage
1/24/2010,6569.4976,gage
1/25/2010,6541.1808,gage
1/26/2010,6880.9824,gage
1/27/2010,7390.6848,gage
1/28/2010,7815.4368,gage
1/29/2010,8296.8224,gage
1/30/2010,8834.8416,gage
1/31/2010,9401.1776,gage
2/1/2010,9769.296,gage
2/2/2010,9939.1968,gage
2/3/2010,10477.216,gage
2/4/2010,10930.2848,gage
2/5/2010,11468.304,gage
2/6/2010,11808.1056,gage
2/7/2010,11978.0064,gage
2/8/2010,12176.224,gage
2/9/2010,12346.1248,gage
2/10/2010,12147.9072,gage
2/11/2010,12006.3232,gage
2/12/2010,12119.5904,gage
2/13/2010,12176.224,gage
2/14/2010,12317.808,gage
2/15/2010,12487.7088,gage
2/16/2010,12487.7088,gage
2/17/2010,12487.7088,gage
2/18/2010,12261.1744,gage
2/19/2010,12119.5904,gage
2/20/2010,12176.224,gage
2/21/2010,12062.9568,gage
2/22/2010,11808.1056,gage
2/23/2010,11666.5216,gage
2/24/2010,11270.0864,gage
2/25/2010,10817.0176,gage
2/26/2010,10505.5328,gage
2/27/2010,10477.216,gage
2/28/2010,10052.464,gage
3/1/2010,9514.4448,gage
3/2/2010,9118.0096,gage
3/3/2010,9118.0096,gage
3/4/2010,9004.7424,gage
3/5/2010,8863.1584,gage
3/6/2010,8693.2576,gage
3/7/2010,8579.9904,gage
3/8/2010,8381.7728,gage
3/9/2010,8155.2384,gage
3/10/2010,7928.704,gage
3/11/2010,7758.8032,gage
3/12/2010,7447.3184,gage
3/13/2010,7249.1008,gage
3/14/2010,7192.4672,gage
3/15/2010,7050.8832,gage
3/16/2010,6909.2992,gage
3/17/2010,6909.2992,gage
3/18/2010,6909.2992,gage
3/19/2010,7135.8336,gage
3/20/2010,7475.6352,gage
3/21/2010,7815.4368,gage
3/22/2010,7900.3872,gage
3/23/2010,7900.3872,gage
3/24/2010,8438.4064,gage
3/25/2010,8919.792,gage
3/26/2010,9146.3264,gage
3/27/2010,9344.544,gage
3/28/2010,9429.4944,gage
3/29/2010,9514.4448,gage
3/30/2010,9939.1968,gage
3/31/2010,10165.7312,gage
4/1/2010,10307.3152,gage
4/2/2010,10420.5824,gage
4/3/2010,10590.4832,gage
4/4/2010,10703.7504,gage
4/5/2010,10647.1168,gage
4/6/2010,10703.7504,gage
4/7/2010,10901.968,gage
4/8/2010,10986.9184,gage
4/9/2010,11043.552,gage
4/10/2010,11156.8192,gage
4/11/2010,11213.4528,gage
4/12/2010,11213.4528,gage
4/13/2010,11071.8688,gage
4/14/2010,10533.8496,gage
4/15/2010,10222.3648,gage
4/16/2010,10109.0976,gage
4/17/2010,9712.6624,gage
4/18/2010,9571.0784,gage
4/19/2010,9429.4944,gage
4/20/2010,9287.9104,gage
4/21/2010,8948.1088,gage
4/22/2010,8353.456,gage
4/23/2010,8070.288,gage
4/24/2010,7957.0208,gage
4/25/2010,7305.7344,gage
4/26/2010,7305.7344,gage
4/27/2010,7334.0512,gage
4/28/2010,6824.3488,gage
4/29/2010,6003.1616,gage
4/30/2010,5663.36,gage
5/1/2010,6173.0624,gage
5/2/2010,6258.0128,gage
5/3/2010,5804.944,gage
5/4/2010,5578.4096,gage
5/5/2010,5804.944,gage
5/6/2010,6767.7152,gage
5/7/2010,7872.0704,gage
5/8/2010,8381.7728,gage
5/9/2010,8551.6736,gage
5/10/2010,8579.9904,gage
5/11/2010,8721.5744,gage
5/12/2010,8948.1088,gage
5/13/2010,9316.2272,gage
5/14/2010,9259.5936,gage
5/15/2010,9740.9792,gage
5/16/2010,10222.3648,gage
5/17/2010,10222.3648,gage
5/18/2010,10165.7312,gage
5/19/2010,10392.2656,gage
5/20/2010,10647.1168,gage
5/21/2010,10703.7504,gage
5/22/2010,10930.2848,gage
5/23/2010,11043.552,gage
5/24/2010,11326.72,gage
5/25/2010,11043.552,gage
5/26/2010,11071.8688,gage
5/27/2010,11326.72,gage
5/28/2010,11383.3536,gage
5/29/2010,11326.72,gage
5/30/2010,11270.0864,gage
5/31/2010,11326.72,gage
6/1/2010,11411.6704,gage
6/2/2010,11270.0864,gage
6/3/2010,11015.2352,gage
6/4/2010,10703.7504,gage
6/5/2010,10505.5328,gage
6/6/2010,10420.5824,gage
6/7/2010,10165.7312,gage
6/8/2010,9825.9296,gage
6/9/2010,9429.4944,gage
6/10/2010,8579.9904,gage
6/11/2010,8438.4064,gage
6/12/2010,7843.7536,gage
6/13/2010,7362.368,gage
6/14/2010,6965.9328,gage
6/15/2010,6739.3984,gage
6/16/2010,6682.7648,gage
6/17/2010,7050.8832,gage
6/18/2010,7107.5168,gage
6/19/2010,6824.3488,gage
6/20/2010,6965.9328,gage
6/21/2010,6880.9824,gage
6/22/2010,6852.6656,gage
6/23/2010,7532.2688,gage
6/24/2010,7645.536,gage
6/25/2010,7588.9024,gage
6/26/2010,7900.3872,gage
6/27/2010,7787.12,gage
6/28/2010,8013.6544,gage
6/29/2010,8041.9712,gage
6/30/2010,7787.12,gage
7/1/2010,7900.3872,gage
7/2/2010,7985.3376,gage
7/3/2010,7645.536,gage
7/4/2010,7617.2192,gage
7/5/2010,7872.0704,gage
7/6/2010,7928.704,gage
7/7/2010,7532.2688,gage
7/8/2010,7135.8336,gage
7/9/2010,7617.2192,gage
7/10/2010,7447.3184,gage
7/11/2010,7475.6352,gage
7/12/2010,7560.5856,gage
7/13/2010,7815.4368,gage
7/14/2010,7588.9024,gage
7/15/2010,7220.784,gage
7/16/2010,7135.8336,gage
7/17/2010,7079.2,gage
7/18/2010,7249.1008,gage
7/19/2010,7220.784,gage
7/20/2010,7277.4176,gage
7/21/2010,6880.9824,gage
7/22/2010,6994.2496,gage
7/23/2010,6994.2496,gage
7/24/2010,6796.032,gage
7/25/2010,6909.2992,gage
7/26/2010,6994.2496,gage
7/27/2010,6626.1312,gage
7/28/2010,6484.5472,gage
7/29/2010,6399.5968,gage
7/30/2010,6484.5472,gage
7/31/2010,6484.5472,gage
8/1/2010,6597.8144,gage
8/2/2010,6597.8144,gage
8/3/2010,6541.1808,gage
8/4/2010,6541.1808,gage
8/5/2010,6399.5968,gage
8/6/2010,6512.864,gage
8/7/2010,6229.696,gage
8/8/2010,6173.0624,gage
8/9/2010,6229.696,gage
8/10/2010,5974.8448,gage
8/11/2010,5833.2608,gage
8/12/2010,5748.3104,gage
8/13/2010,5833.2608,gage
8/14/2010,5663.36,gage
8/15/2010,5550.0928,gage
8/16/2010,5550.0928,gage
8/17/2010,5295.2416,gage
8/18/2010,5266.9248,gage
8/19/2010,5181.9744,gage
8/20/2010,5153.6576,gage
8/21/2010,5210.2912,gage
8/22/2010,5068.7072,gage
8/23/2010,5012.0736,gage
8/24/2010,5068.7072,gage
8/25/2010,5040.3904,gage
8/26/2010,4983.7568,gage
8/27/2010,4898.8064,gage
8/28/2010,5068.7072,gage
8/29/2010,5125.3408,gage
8/30/2010,5210.2912,gage
8/31/2010,5181.9744,gage
9/1/2010,4813.856,gage
9/2/2010,4927.1232,gage
9/3/2010,5012.0736,gage
9/4/2010,4927.1232,gage
9/5/2010,4502.3712,gage
9/6/2010,4360.7872,gage
9/7/2010,4219.2032,gage
9/8/2010,4190.8864,gage
9/9/2010,4049.3024,gage
9/10/2010,3737.8176,gage
9/11/2010,3567.9168,gage
9/12/2010,3511.2832,gage
9/13/2010,3511.2832,gage
9/14/2010,3737.8176,gage
9/15/2010,4020.9856,gage
9/16/2010,4134.2528,gage
9/17/2010,3992.6688,gage
9/18/2010,3851.0848,gage
9/19/2010,3709.5008,gage
9/20/2010,3596.2336,gage
9/21/2010,3567.9168,gage
9/22/2010,3851.0848,gage
9/23/2010,3737.8176,gage
9/24/2010,3737.8176,gage
9/25/2010,3482.9664,gage
9/26/2010,3426.3328,gage
9/27/2010,3369.6992,gage
9/28/2010,3426.3328,gage
9/29/2010,3737.8176,gage
9/30/2010,3596.2336,gage
10/1/2010,3766.1344,gage
10/2/2010,3737.8176,gage
10/3/2010,3794.4512,gage
10/4/2010,3907.7184,gage
10/5/2010,4134.2528,gage
10/6/2010,4219.2032,gage
10/7/2010,4275.8368,gage
10/8/2010,4219.2032,gage
10/9/2010,4049.3024,gage
10/10/2010,3907.7184,gage
10/11/2010,3936.0352,gage
10/12/2010,3879.4016,gage
10/13/2010,3822.768,gage
10/14/2010,3737.8176,gage
10/15/2010,3737.8176,gage
10/16/2010,3851.0848,gage
10/17/2010,3794.4512,gage
10/18/2010,3822.768,gage
10/19/2010,3794.4512,gage
10/20/2010,3737.8176,gage
10/21/2010,3766.1344,gage
10/22/2010,3737.8176,gage
10/23/2010,3596.2336,gage
10/24/2010,3567.9168,gage
10/25/2010,3596.2336,gage
10/26/2010,3596.2336,gage
10/27/2010,3567.9168,gage
10/28/2010,3539.6,gage
10/29/2010,3284.7488,gage
10/30/2010,3171.4816,gage
10/31/2010,3171.4816,gage
11/1/2010,3114.848,gage
